county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Genesee,Oakfield,2019,12,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2019,12,natural_gas,Small Commercial Consumption (SC),Therms,12317.004,43.0
Genesee,Oakfield,2019,12,natural_gas,Residential Consumption (R),Therms,82165.16,618.0
Genesee,Oakfield,2019,11,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,13.0
Genesee,Oakfield,2019,11,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,79.0
Genesee,Oakfield,2019,11,natural_gas,Total Consumption (T),Therms,-999.0,661.0
Genesee,Oakfield,2019,11,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2019,11,natural_gas,Small Consumer Consumption (R+SC),Therms,56254.139,660.0
Genesee,Oakfield,2019,11,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2019,11,natural_gas,Small Commercial Consumption (SC),Therms,7189.521,43.0
Genesee,Oakfield,2019,11,natural_gas,Residential Consumption (R),Therms,49064.618,617.0
Genesee,Oakfield,2019,10,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,13.0
Genesee,Oakfield,2019,10,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,77.0
Genesee,Oakfield,2019,10,natural_gas,Total Consumption (T),Therms,-999.0,659.0
Genesee,Oakfield,2019,10,natural_gas,Business Consumption (SC+O),Therms,-999.0,44.0
Genesee,Oakfield,2019,10,natural_gas,Small Consumer Consumption (R+SC),Therms,22449.156,658.0
Genesee,Oakfield,2019,10,natural_gas,All Other Consumption (O),Therms,-999.0,1.0
Genesee,Oakfield,2019,10,natural_gas,Small Commercial Consumption (SC),Therms,4511.111,43.0
Genesee,Oakfield,2019,10,natural_gas,Residential Consumption (R),Therms,17938.045,615.0
Genesee,Le Roy,2020,10,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,0.0
Genesee,Le Roy,2020,10,natural_gas,CCA-Ineligible Customer Count (R),count,0.0,0.0
Genesee,Le Roy,2020,10,natural_gas,Total Consumption (T),Therms,93097.9,1639.0
Genesee,Le Roy,2020,10,natural_gas,Business Consumption (SC+O),Therms,26536.3,171.0
Genesee,Le Roy,2020,10,natural_gas,Small Consumer Consumption (R+SC),Therms,66561.6,1468.0
Genesee,Le Roy,2020,10,natural_gas,All Other Consumption (O),Therms,26536.3,171.0
Genesee,Le Roy,2020,10,natural_gas,Small Commercial Consumption (SC),Therms,0.0,0.0
Genesee,Le Roy,2020,10,natural_gas,Residential Consumption (R),Therms,66561.6,1468.0
Genesee,Le Roy,2020,9,natural_gas,CCA-Ineligible Customer Count (SC),count,0.0,0.0
Genesee,Le Roy,2020,9,natural_gas,CCA-Ineligible Customer Count (R),count,1.0,1.0
