county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Fulton,Mayfield,2020,10,electricity,ICAP Capacity Tag (O),MW,-999.0,431.0
Fulton,Mayfield,2020,10,electricity,ICAP Capacity Tag (SC),MW,0.78,374.0
Fulton,Mayfield,2020,10,electricity,ICAP Capacity Tag (R),MW,-999.0,3.0
Fulton,Mayfield,2020,10,electricity,CCA-Ineligible Customer Count (SC),count,24.0,24.0
Fulton,Mayfield,2020,10,electricity,CCA-Ineligible Customer Count (R),count,92.0,92.0
Fulton,Mayfield,2020,9,electricity,Total Consumption (T),MWh,465.134,433.0
Fulton,Mayfield,2020,9,electricity,Business Consumption (SC+O),MWh,197.528,60.0
Fulton,Mayfield,2020,9,electricity,Small Commercial Consumption (SC),MWh,-999.0,57.0
Fulton,Mayfield,2020,9,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,430.0
Fulton,Mayfield,2020,9,electricity,Residential Consumption (R),MWh,267.606,373.0
Fulton,Mayfield,2020,9,electricity,All Other Consumption (O),MWh,-999.0,3.0
Fulton,Mayfield,2020,9,electricity,ICAP Capacity Tag (T),MW,1.146,433.0
Fulton,Mayfield,2020,9,electricity,ICAP Capacity Tag (SC+O),MW,0.367,60.0
Fulton,Mayfield,2020,9,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,57.0
Fulton,Mayfield,2020,9,electricity,ICAP Capacity Tag (O),MW,-999.0,430.0
Fulton,Mayfield,2020,9,electricity,ICAP Capacity Tag (SC),MW,0.779,373.0
Fulton,Mayfield,2020,9,electricity,ICAP Capacity Tag (R),MW,-999.0,3.0
Fulton,Mayfield,2020,9,electricity,CCA-Ineligible Customer Count (SC),count,25.0,25.0
Fulton,Mayfield,2020,9,electricity,CCA-Ineligible Customer Count (R),count,92.0,92.0
Fulton,Mayfield,2020,8,electricity,Total Consumption (T),MWh,491.049,434.0
Fulton,Mayfield,2020,8,electricity,Business Consumption (SC+O),MWh,193.519,60.0
